Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
6,78970,78974.8,78971.2,78978.1,77218
4,79280,79279.1,79272.2,79278.6,77514.2
1,79580,79583.3,79573.1,79579.2,77810.3
3,79900,79887.6,79874,79879.7,78106.5
2,80170,80191.8,80175,80180.3,78402.7
5,80480,80496.1,80475.9,80480.9,78698.9
6,80820,80800.3,80776.8,80781.4,78995.1
1,81350,81366,81381.3,81382,79587.4
4,81680,81670.3,81682.3,81683.3,79883.6
3,81990,81974.6,81983.3,81984.6,80179.8
5,82290,82278.9,82284.4,82285.9,80476
2,82590,82583.1,82585.4,82587.2,80772.2
6,82870,82887.4,82886.4,82888.5,81068.3
1,83180,83191.7,83187.5,83189.8,81364.5
4,83460,83496,83488.5,83491.1,81660.7
3,83820,83800.3,83789.5,83792.4,81956.9
2,84090,84104.6,84090.5,84093.7,82253.1
5,84420,84408.8,84391.6,84395,82549.3
6,84730,84713.1,84692.6,84696.3,82845.4
4,85400,85292.1,85305,85319.8,83437.8
1,85570,85597.1,85606.4,85620.7,83734
3,85900,85902.1,85907.7,85921.7,84030.2
5,86220,86207,86209.1,86222.6,84326.3
2,86490,86512,86510.4,86523.6,84622.5
6,86790,86817,86811.8,86824.5,84918.7
4,87140,87122,87113.1,87125.5,85214.9
3,87420,87427,87414.5,87426.4,85511.1
1,87730,87731.9,87715.8,87727.4,85807.3
2,88030,88036.9,88017.1,88028.3,86103.4
5,88340,88341.9,88318.5,88329.3,86399.6
6,88670,88646.9,88619.8,88630.2,86695.8
3,89250,89209.1,89221.3,89222.7,87288.2
4,89580,89512.6,89522.6,89523.4,87584.4
2,89740,89816.1,89823.9,89824.1,87880.5
1,90100,90119.6,90125.2,90124.9,88176.7
5,90400,90423.1,90426.5,90425.6,88472.9
6,90680,90726.6,90727.9,90726.3,88769.1
3,91050,91030.1,91029.2,91027,89065.3
2,91350,91333.6,91330.5,91327.7,89361.4
4,91630,91637.1,91631.8,91628.5,89657.6
5,91960,91940.6,91933.1,91929.2,89953.8
1,92250,92244.1,92234.4,92229.9,90250
6,92530,92547.5,92535.8,92530.6,90546.2
2,93160,93129.3,93142.9,93150.2,91138.5
3,93490,93433.2,93444.4,93451.4,91434.7
5,93730,93737.1,93745.8,93752.6,91730.9
4,94080,94041.1,94047.3,94053.7,92027.1
1,94380,94345,94348.7,94354.9,92323.3
6,94580,94648.9,94650.2,94656.1,92619.5
2,94940,94952.9,94951.6,94957.3,92915.6
5,95240,95256.8,95253.1,95258.4,93211.8
3,95560,95560.8,95554.5,95559.6,93508
1,95850,95864.7,95855.9,95860.8,93804.2
4,96160,96168.6,96157.4,96161.9,94100.4
6,96510,96472.6,96458.8,96463.1,94396.5
5,97020,97044.9,97062.3,97075.4,94988.9
2,97370,97349.6,97363.8,97374.4,95285.1
1,97630,97654.2,97665.3,97673.4,95581.3
3,97980,97958.8,97966.8,97972.4,95877.5
4,98280,98263.5,98268.2,98271.5,96173.6
6,98550,98568.1,98569.7,98570.5,96469.8
5,98890,98872.8,98871.2,98869.5,96766
1,99130,99177.4,99172.7,99168.5,97062.2
2,99470,99482,99474.2,99467.6,97358.4
4,99800,99786.7,99775.7,99766.6,97654.6
3,100110,100091,100077,100066,97950.7
6,100410,100396,100379,100365,98246.9
1,100880,100944,100963,100949,98839.3
5,101190,101245,101264,101248,99135.5
4,101600,101547,101565,101547,99431.6
2,101830,101848,101866,101846,99727.8
3,102160,102150,102167,102145,100024
6,102470,102452,102468,102445,100320
1,102740,102753,102769,102744,100616
4,103080,103055,103069,103043,100913
5,103350,103357,103370,103342,101209
3,103660,103658,103671,103641,101505
2,103950,103960,103972,103940,101801
6,104220,104262,104273,104239,102097
4,104920,104844,104866,104863,102690
1,105190,105146,105167,105162,102986
5,105430,105447,105468,105462,103282
2,105730,105749,105768,105761,103578
3,106090,106051,106069,106061,103874
6,106270,106353,106370,106360,104171
4,106680,106654,106670,106660,104467
5,106970,106956,106971,106959,104763
1,107270,107258,107272,107259,105059
3,107570,107560,107572,107558,105355
2,107860,107861,107873,107858,105651
6,108140,108163,108174,108157,105948
5,108730,108736,108761,108752,106540
4,109090,109037,109061,109050,106836
3,109360,109339,109361,109349,107132
1,109620,109640,109661,109648,107429
2,109920,109941,109962,109946,107725
6,110170,110243,110262,110245,108021
5,110540,110544,110562,110543,108317
3,110870,110846,110862,110842,108613
4,111200,111147,111163,111141,108909
2,111450,111449,111463,111439,109206
1,111760,111750,111763,111738,109502
6,112020,112051,112063,112037,109798
3,112630,112625,112652,112637,110390
5,112910,112927,112952,112937,110687
2,113230,113229,113252,113237,110983
4,113570,113532,113552,113537,111279
1,113820,113834,113852,113837,111575
6,114090,114136,114152,114137,111871
3,114430,114438,114452,114437,112167
2,114740,114740,114752,114737,112464
5,115060,115042,115052,115037,112760
1,115340,115344,115352,115337,113056
4,115650,115646,115652,115636,113352
6,115970,115949,115952,115936,113648
2,116560,116532,116554,116553,114241
3,116850,116836,116854,116854,114537
1,117120,117139,117154,117154,114833
5,117420,117443,117454,117455,115129
4,117750,117746,117754,117755,115425
6,118060,118050,118054,118056,115722
2,118350,118353,118354,118356,116018
1,118680,118657,118654,118657,116314
3,118980,118961,118954,118957,116610
4,119300,119264,119254,119258,116906
5,119550,119568,119554,119558,117203
6,119850,119871,119854,119859,117499
1,120430,120444,120458,120465,118091
2,120740,120747,120758,120764,118387
3,121070,121051,121058,121064,118684
5,121350,121354,121358,121363,118980
4,121660,121658,121658,121663,119276
6,121950,121961,121958,121963,119572
1,122280,122264,122259,122262,119868
3,122570,122568,122559,122562,120164
2,122900,122871,122859,122862,120461
4,123170,123175,123159,123161,120757
5,123450,123478,123459,123461,121053
6,123780,123781,123759,123760,121349
3,124430,124352,124359,124369,121942
1,124690,124653,124659,124667,122238
2,124910,124954,124959,124965,122534
5,125230,125255,125259,125264,122830
4,125570,125556,125559,125562,123126
6,125850,125858,125859,125860,123422
3,126170,126159,126159,126158,123719
2,126440,126460,126460,126456,124015
1,126740,126761,126760,126755,124311
4,127080,127062,127060,127053,124607
5,127360,127363,127360,127351,124903
6,127640,127664,127660,127649,125200
2,128240,128233,128247,128242,125792
3,128580,128532,128546,128539,126088
4,128870,128832,128846,128837,126384
1,129120,129131,129146,129134,126680
5,129350,129431,129445,129432,126977
6,129700,129730,129745,129730,127273
2,130010,130030,130045,130027,127569
4,130320,130329,130344,130325,127865
3,130650,130629,130644,130622,128161
5,130950,130928,130944,130920,128458
1,131250,131228,131243,131217,128754
6,131500,131527,131543,131515,129050
4,132130,132105,132129,132120,129642
2,132370,132406,132429,132418,129938
5,132700,132706,132728,132716,130235
3,133020,133007,133027,133014,130531
1,133330,133308,133327,133312,130827
6,133550,133608,133626,133609,131123
4,133870,133909,133925,133907,131419
5,134220,134209,134225,134205,131716
2,134530,134510,134524,134503,132012
1,134820,134811,134823,134801,132308
3,135150,135111,135123,135098,132604
6,135410,135412,135422,135396,132900
5,135990,135986,136007,136003,133493
4,136310,136285,136306,136300,133789
1,136570,136585,136605,136596,134085
2,136860,136885,136904,136893,134381
3,137170,137184,137203,137189,134677
6,137480,137484,137501,137486,134974
5,137840,137784,137800,137782,135270
1,138120,138083,138099,138079,135566
4,138380,138383,138398,138376,135862
3,138700,138683,138697,138672,136158
2,138930,138982,138996,138969,136454
6,139260,139282,139295,139265,136751
1,139790,139844,139870,139851,137343
5,140140,140143,140168,140148,137639
3,140470,140441,140467,140444,137935
4,140760,140740,140765,140741,138232
2,141040,141039,141063,141037,138528
6,141270,141338,141361,141333,138824
1,141590,141637,141660,141630,139120
3,141910,141936,141958,141926,139416
5,142230,142235,142256,142223,139712
2,142580,142534,142555,142519,140009
4,142870,142833,142853,142815,140305
6,143130,143132,143151,143112,140601
3,143760,143708,143733,143717,141193
1,144000,144007,144031,144015,141490
5,144270,144306,144329,144312,141786
4,144610,144605,144627,144610,142082
2,144910,144903,144924,144907,142378
6,145210,145202,145222,145205,142674
3,145490,145501,145520,145502,142970
5,145820,145800,145818,145800,143267
1,146100,146098,146116,146097,143563
2,146400,146397,146414,146395,143859
4,146690,146696,146711,146692,144155
6,146980,146994,147009,146990,144451
5,147580,147575,147600,147584,145044
3,147890,147876,147897,147883,145340
2,148170,148176,148195,148182,145636
1,148470,148477,148493,148481,145932
4,148760,148777,148790,148780,146228
6,149020,149077,149088,149080,146525
5,149400,149378,149386,149379,146821
2,149700,149678,149683,149678,147117
3,149970,149979,149981,149977,147413
4,150330,150279,150279,150276,147709
1,150600,150579,150577,150575,148006
6,150860,150880,150874,150875,148302
2,151510,151476,151485,151497,148894
5,151790,151778,151783,151796,149190
4,152160,152079,152081,152096,149486
3,152420,152381,152379,152395,149783
1,152690,152682,152678,152695,150079
6,152910,152984,152976,152994,150375
2,153310,153285,153274,153294,150671
4,153600,153587,153572,153593,150967
5,153910,153888,153870,153893,151264
1,154180,154190,154168,154192,151560
3,154440,154491,154466,154492,151856
6,154810,154793,154765,154791,152152
4,155450,155372,155373,155397,152744
2,155650,155673,155671,155694,153041
1,155980,155974,155970,155991,153337
5,156240,156275,156268,156287,153633
3,156590,156576,156567,156584,153929
6,156820,156878,156865,156881,154225
4,157190,157179,157164,157178,154522
1,157480,157480,157462,157474,154818
2,157790,157781,157761,157771,155114
3,158100,158082,158059,158068,155410
5,158390,158383,158358,158364,155706
6,158670,158684,158656,158661,156002
1,159180,159239,159243,159245,156595
4,159540,159537,159542,159540,156891
2,159830,159836,159840,159836,157187
5,160160,160134,160138,160132,157483
3,160450,160432,160436,160427,157780
6,160690,160731,160735,160723,158076
1,161010,161029,161033,161019,158372
2,161300,161327,161331,161314,158668
4,161600,161626,161629,161610,158964
3,161920,161924,161928,161906,159260
5,162220,162222,162226,162201,159557
6,162550,162521,162524,162497,159853
2,163110,163093,163107,163098,160445
1,163380,163391,163405,163394,160741
4,163700,163688,163703,163691,161038
5,163990,163986,164000,163987,161334
3,164270,164283,164298,164284,161630
6,164550,164581,164596,164580,161926
2,164870,164878,164894,164877,162222
4,165190,165176,165192,165173,162519
1,165500,165473,165489,165469,162815
3,165750,165771,165787,165766,163111
5,166040,166068,166085,166062,163407
6,166390,166366,166383,166359,163703
4,167030,166947,166968,166956,164296
2,167200,167246,167266,167253,164592
3,167520,167544,167563,167550,164888
1,167830,167843,167861,167848,165184
5,168100,168142,168158,168145,165480
6,168400,168440,168456,168442,165777
4,168780,168739,168753,168739,166073
3,169060,169037,169051,169037,166369
2,169380,169336,169348,169334,166665
5,169640,169634,169646,169631,166961
1,169940,169933,169943,169929,167257
6,170210,170231,170241,170226,167554
3,170840,170818,170836,170838,168146
4,171140,171118,171133,171135,168442
5,171420,171418,171431,171432,168738
2,171700,171718,171728,171729,169035
1,172030,172018,172026,172026,169331
6,172260,172318,172324,172323,169627
3,172630,172618,172621,172620,169923
5,172910,172919,172919,172917,170219
4,173240,173219,173216,173214,170515
1,173520,173519,173514,173512,170812
2,173860,173819,173811,173809,171108
6,174110,174119,174109,174106,171404
5,174690,174690,174699,174699,171996
3,175030,174988,174996,174995,172293
1,175280,175286,175293,175291,172589
4,175590,175584,175591,175588,172885
2,175860,175882,175888,175884,173181
6,176180,176180,176186,176180,173477
5,176490,176478,176483,176476,173773
1,176790,176776,176780,176773,174070
3,177090,177074,177078,177069,174366
2,177320,177372,177375,177365,174662
4,177650,177670,177672,177661,174958
6,177970,177968,177970,177958,175254
1,178530,178546,178559,178554,175847
5,178830,178845,178856,178851,176143
2,179140,179143,179154,179148,176439
3,179470,179441,179451,179445,176735
4,179740,179739,179748,179741,177031
6,180040,180038,180045,180038,177328
1,180330,180336,180342,180335,177624
2,180650,180634,180640,180632,177920
5,180940,180932,180937,180929,178216
4,181220,181231,181234,181226,178512
3,181530,181529,181531,181522,178809
6,181820,181827,181829,181819,179105
2,182450,182413,182423,182420,179697
1,182720,182711,182720,182718,179993
5,183000,183010,183018,183016,180289
3,183320,183308,183315,183314,180586
4,183630,183607,183612,183612,180882
6,183850,183906,183909,183909,181178
2,184190,184204,184207,184207,181474
5,184540,184503,184504,184505,181770
1,184830,184801,184801,184803,182067
4,185100,185100,185098,185101,182363
3,185380,185398,185395,185399,182659
