Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
3,55910,55890.2,55875.6,55884,53547.6
4,56090,56119.7,56105.4,56114.9,53768.8
5,56330,56349.2,56335.2,56345.7,53990.1
6,56590,56578.7,56565,56576.6,54211.4
7,56830,56808.1,56794.8,56807.5,54432.7
8,57050,57037.6,57024.5,57038.3,54654
9,57310,57267.1,57254.3,57269.2,54875.2
10,57530,57496.6,57484.1,57500.1,55096.5
1,57780,57726.1,57713.9,57730.9,55317.8
2,57960,57955.5,57943.7,57961.8,55539.1
3,58140,58185,58173.5,58192.7,55760.3
4,58340,58414.5,58403.3,58423.5,55981.6
5,58650,58644,58633,58654.4,56202.9
6,58810,58873.5,58862.8,58885.3,56424.2
7,59110,59102.9,59092.6,59116.1,56645.4
8,59330,59332.4,59322.4,59347,56866.7
9,59570,59561.9,59552.2,59577.9,57088
10,59810,59791.4,59782,59808.7,57309.3
1,60320,60257.7,60247.7,60243.9,57751.8
2,60520,60487,60477.7,60474.8,57973.1
3,60730,60716.3,60707.6,60705.8,58194.4
4,60920,60945.6,60937.5,60936.7,58415.7
5,61130,61174.9,61167.5,61167.7,58636.9
6,61370,61404.2,61397.4,61398.7,58858.2
7,61620,61633.5,61627.3,61629.6,59079.5
8,61860,61862.7,61857.3,61860.6,59300.8
9,62180,62092,62087.2,62091.6,59522
10,62350,62321.3,62317.1,62322.5,59743.3
1,62580,62550.6,62547.1,62553.5,59964.6
2,62780,62779.9,62777,62784.4,60185.9
3,63000,63009.2,63006.9,63015.4,60407.2
4,63180,63238.5,63236.9,63246.4,60628.4
5,63440,63467.7,63466.8,63477.3,60849.7
6,63660,63697,63696.7,63708.3,61071
7,63880,63926.3,63926.6,63939.3,61292.3
8,64140,64155.6,64156.6,64170.2,61513.5
9,64390,64384.9,64386.5,64401.2,61734.8
10,64710,64614.2,64616.4,64632.1,61956.1
1,65240,65096.8,65085.4,65096.4,62398.7
2,65350,65326,65315.6,65326.4,62619.9
3,65610,65555.2,65545.7,65556.3,62841.2
4,65820,65784.4,65775.8,65786.3,63062.5
5,65930,66013.5,66005.9,66016.2,63283.8
6,66210,66242.7,66236,66246.2,63505
7,66450,66471.9,66466.1,66476.1,63726.3
8,66700,66701.1,66696.3,66706.1,63947.6
9,66940,66930.3,66926.4,66936.1,64168.9
10,67160,67159.4,67156.5,67166,64390.1
